 ,adjustment_method,empirical_fdr,num_rejections,empirical_power,testing_method,nonnull_type,regime_id,repetition_id,trial_id
2958,BH,0,2,0.166667 , hypergeometric.ga,comp,7,39,739
2959,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,39,739
2960, BH , 0.272727,22,1 , simes,self,7,40,740
2961,Bonferroni,0,12,0.75 , simes,self,7,40,740
2962,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,40,740
2963,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,40,740
2964, BH , 0.0909091,11,0.625 , simes,self,7,41,741
2965,Bonferroni,0,7,0.4375 , simes,self,7,41,741
2966,BH,0,0,0 , hypergeometric.ga,comp,7,41,741
2967,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,41,741
2968, BH , 0.0666667,15,0.875 , simes,self,7,42,742
2969,Bonferroni,0,6,0.375 , simes,self,7,42,742
2970,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,42,742
2971,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,42,742
2972, BH , 0.0588235,17,1 , simes,self,7,43,743
2973,Bonferroni,0,15,0.9375 , simes,self,7,43,743
2974,BH,0,2,0.166667 , hypergeometric.ga,comp,7,43,743
2975,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,43,743
2976, BH , 0.133333,15,0.8125 , simes,self,7,44,744
2977,Bonferroni,0.111111,9,0.5 , simes,self,7,44,744
2978,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,44,744
2979,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,44,744
2980, BH , 0.375,24,0.9375 , simes,self,7,45,745
2981,Bonferroni,0,10,0.625 , simes,self,7,45,745
2982,BH,0,2,0.166667 , hypergeometric.ga,comp,7,45,745
2983,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,45,745
2984, BH , 0.125,16,0.875 , simes,self,7,46,746
2985,Bonferroni,0.1,10,0.5625 , simes,self,7,46,746
2986,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,46,746
2987,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,46,746
2988, BH , 0,9,0.5625 , simes,self,7,47,747
2989,Bonferroni,0,6,0.375 , simes,self,7,47,747
2990,BH,0,2,0.166667 , hypergeometric.ga,comp,7,47,747
2991,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,47,747
2992, BH , 0,8,0.5 , simes,self,7,48,748
2993,Bonferroni,0,7,0.4375 , simes,self,7,48,748
2994,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,48,748
2995,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,48,748
2996, BH , 0,15,0.9375 , simes,self,7,49,749
2997,Bonferroni,0,10,0.625 , simes,self,7,49,749
2998,BH,0,0,0 , hypergeometric.ga,comp,7,49,749
2999,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,49,749
3000, BH , 0,9,0.5625 , simes,self,7,50,750
3001,Bonferroni,0,8,0.5 , simes,self,7,50,750
3002,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,50,750
3003,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,50,750
3004, BH , 0.0588235,17,1 , simes,self,7,51,751
3005,Bonferroni,0,8,0.5 , simes,self,7,51,751
3006,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,51,751
3007,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,51,751
3008, BH , 0.272727,11,0.5 , simes,self,7,52,752
3009,Bonferroni,0,8,0.5 , simes,self,7,52,752
3010,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,52,752
3011,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,52,752
3012, BH , 0.1875,16,0.8125 , simes,self,7,53,753
3013,Bonferroni,0.0833333,12,0.6875 , simes,self,7,53,753
3014,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,53,753
3015,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,53,753
3016, BH , 0,13,0.8125 , simes,self,7,54,754
3017,Bonferroni,0,7,0.4375 , simes,self,7,54,754
3018,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,54,754
3019,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,54,754
3020, BH , 0.2,20,1 , simes,self,7,55,755
3021,Bonferroni,0,12,0.75 , simes,self,7,55,755
3022,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,55,755
3023,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,55,755
3024, BH , 0,11,0.6875 , simes,self,7,56,756
3025,Bonferroni,0,5,0.3125 , simes,self,7,56,756
3026,BH,0,0,0 , hypergeometric.ga,comp,7,56,756
3027,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,56,756
3028, BH , 0,15,0.9375 , simes,self,7,57,757
3029,Bonferroni,0,6,0.375 , simes,self,7,57,757
3030,BH,0,0,0 , hypergeometric.ga,comp,7,57,757
3031,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,57,757
3032, BH , 0,13,0.8125 , simes,self,7,58,758
3033,Bonferroni,0,11,0.6875 , simes,self,7,58,758
3034,BH,0,2,0.166667 , hypergeometric.ga,comp,7,58,758
3035,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,58,758
3036, BH , 0.2,5,0.25 , simes,self,7,59,759
3037,Bonferroni,0,1,0.0625 , simes,self,7,59,759
3038,BH,0,0,0 , hypergeometric.ga,comp,7,59,759
3039,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,59,759
3040, BH , 0.157895,19,1 , simes,self,7,60,760
3041,Bonferroni,0,12,0.75 , simes,self,7,60,760
3042,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,60,760
3043,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,60,760
3044, BH , 0.0666667,15,0.875 , simes,self,7,61,761
3045,Bonferroni,0,9,0.5625 , simes,self,7,61,761
3046,BH,0,2,0.166667 , hypergeometric.ga,comp,7,61,761
3047,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,61,761
3048, BH , 0,12,0.75 , simes,self,7,62,762
3049,Bonferroni,0,9,0.5625 , simes,self,7,62,762
3050,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,62,762
3051,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,62,762
3052, BH , 0.1,10,0.5625 , simes,self,7,63,763
3053,Bonferroni,0,8,0.5 , simes,self,7,63,763
3054,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,63,763
3055,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,63,763
3056, BH , 0.125,16,0.875 , simes,self,7,64,764
3057,Bonferroni,0,7,0.4375 , simes,self,7,64,764
3058,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,64,764
3059,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,64,764
3060, BH , 0,4,0.25 , simes,self,7,65,765
3061,Bonferroni,0,3,0.1875 , simes,self,7,65,765
3062,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,65,765
3063,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,65,765
3064, BH , 0.0714286,14,0.8125 , simes,self,7,66,766
3065,Bonferroni,0,4,0.25 , simes,self,7,66,766
3066,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,66,766
3067,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,66,766
3068, BH , 0,12,0.75 , simes,self,7,67,767
3069,Bonferroni,0,12,0.75 , simes,self,7,67,767
3070,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,67,767
3071,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,67,767
3072, BH , 0,5,0.3125 , simes,self,7,68,768
3073,Bonferroni,0,4,0.25 , simes,self,7,68,768
3074,BH,0,2,0.166667 , hypergeometric.ga,comp,7,68,768
3075,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,68,768
3076, BH , 0.142857,7,0.375 , simes,self,7,69,769
3077,Bonferroni,0,3,0.1875 , simes,self,7,69,769
3078,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,69,769
3079,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,69,769
3080, BH , 0.133333,15,0.8125 , simes,self,7,70,770
3081,Bonferroni,0,10,0.625 , simes,self,7,70,770
3082,BH,0,2,0.166667 , hypergeometric.ga,comp,7,70,770
3083,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,70,770
3084, BH , 0.0588235,17,1 , simes,self,7,71,771
3085,Bonferroni,0,12,0.75 , simes,self,7,71,771
3086,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,71,771
3087,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,71,771
3088, BH , 0.1875,16,0.8125 , simes,self,7,72,772
3089,Bonferroni,0,11,0.6875 , simes,self,7,72,772
3090,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,72,772
3091,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,72,772
3092, BH , 0.142857,14,0.75 , simes,self,7,73,773
3093,Bonferroni,0,9,0.5625 , simes,self,7,73,773
3094,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,73,773
3095,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,73,773
3096, BH , 0,4,0.25 , simes,self,7,74,774
3097,Bonferroni,0,3,0.1875 , simes,self,7,74,774
3098,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,74,774
3099,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,74,774
3100, BH , 0.111111,18,1 , simes,self,7,75,775
3101,Bonferroni,0,16,1 , simes,self,7,75,775
3102,BH,0,2,0.166667 , hypergeometric.ga,comp,7,75,775
3103,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,75,775
3104, BH , 0.2,10,0.5 , simes,self,7,76,776
3105,Bonferroni,0,5,0.3125 , simes,self,7,76,776
3106,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,76,776
3107,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,76,776
3108, BH , 0,13,0.8125 , simes,self,7,77,777
3109,Bonferroni,0,9,0.5625 , simes,self,7,77,777
3110,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,77,777
3111,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,77,777
3112, BH , 0,16,1 , simes,self,7,78,778
3113,Bonferroni,0,12,0.75 , simes,self,7,78,778
3114,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,78,778
3115,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,78,778
3116, BH , 0,14,0.875 , simes,self,7,79,779
3117,Bonferroni,0,10,0.625 , simes,self,7,79,779
3118,BH,0,2,0.166667 , hypergeometric.ga,comp,7,79,779
3119,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,79,779
3120, BH , 0.0625,16,0.9375 , simes,self,7,80,780
3121,Bonferroni,0,7,0.4375 , simes,self,7,80,780
3122,BH,0,0,0 , hypergeometric.ga,comp,7,80,780
3123,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,80,780
3124, BH , 0.3,20,0.875 , simes,self,7,81,781
3125,Bonferroni,0,8,0.5 , simes,self,7,81,781
3126,BH,0,2,0.166667 , hypergeometric.ga,comp,7,81,781
3127,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,81,781
3128, BH , 0,14,0.875 , simes,self,7,82,782
3129,Bonferroni,0,9,0.5625 , simes,self,7,82,782
3130,BH,0,2,0.166667 , hypergeometric.ga,comp,7,82,782
3131,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,82,782
3132, BH , 0,14,0.875 , simes,self,7,83,783
3133,Bonferroni,0,13,0.8125 , simes,self,7,83,783
3134,BH,0,2,0.166667 , hypergeometric.ga,comp,7,83,783
3135,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,83,783
3136, BH , 0.166667,6,0.3125 , simes,self,7,84,784
3137,Bonferroni,0,3,0.1875 , simes,self,7,84,784
3138,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,84,784
3139,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,84,784
3140, BH , 0.0714286,14,0.8125 , simes,self,7,85,785
3141,Bonferroni,0,10,0.625 , simes,self,7,85,785
3142,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,85,785
3143,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,85,785
3144, BH , 0.0909091,11,0.625 , simes,self,7,86,786
3145,Bonferroni,0,4,0.25 , simes,self,7,86,786
3146,BH,0,2,0.166667 , hypergeometric.ga,comp,7,86,786
3147,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,86,786
3148, BH , 0.1875,16,0.8125 , simes,self,7,87,787
3149,Bonferroni,0,6,0.375 , simes,self,7,87,787
3150,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,87,787
3151,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,87,787
3152, BH , 0,8,0.5 , simes,self,7,88,788
3153,Bonferroni,0,4,0.25 , simes,self,7,88,788
3154,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,88,788
3155,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,88,788
3156, BH , 0,16,1 , simes,self,7,89,789
3157,Bonferroni,0,16,1 , simes,self,7,89,789
3158,BH,0,2,0.166667 , hypergeometric.ga,comp,7,89,789
3159,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,89,789
3160, BH , 0,5,0.3125 , simes,self,7,90,790
3161,Bonferroni,0,2,0.125 , simes,self,7,90,790
3162,BH,0,0,0 , hypergeometric.ga,comp,7,90,790
3163,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,90,790
3164, BH , 0,13,0.8125 , simes,self,7,91,791
3165,Bonferroni,0,6,0.375 , simes,self,7,91,791
3166,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,91,791
3167,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,91,791
3168, BH , 0,14,0.875 , simes,self,7,92,792
3169,Bonferroni,0,7,0.4375 , simes,self,7,92,792
3170,BH,0,0,0 , hypergeometric.ga,comp,7,92,792
3171,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,92,792
3172, BH , 0,14,0.875 , simes,self,7,93,793
3173,Bonferroni,0,9,0.5625 , simes,self,7,93,793
3174,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,93,793
3175,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,93,793
3176, BH , 0,13,0.8125 , simes,self,7,94,794
3177,Bonferroni,0,13,0.8125 , simes,self,7,94,794
3178,BH,0,2,0.166667 , hypergeometric.ga,comp,7,94,794
3179,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,94,794
3180, BH , 0.0714286,14,0.8125 , simes,self,7,95,795
3181,Bonferroni,0,11,0.6875 , simes,self,7,95,795
3182,BH,0,1,0.0833333 , hypergeometric.ga,comp,7,95,795
3183,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,7,95,795
3184, BH , 0.347826,23,0.9375 , simes,self,7,96,796
3185,Bonferroni,0,13,0.8125 , simes,self,7,96,796
3186,BH,0,2,0.166667 , hypergeometric.ga,comp,7,96,796
3187,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,96,796
3188, BH , 0.157895,19,1 , simes,self,7,97,797
3189,Bonferroni,0,12,0.75 , simes,self,7,97,797
3190,BH,0,2,0.166667 , hypergeometric.ga,comp,7,97,797
3191,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,97,797
3192, BH , 0.3125,16,0.6875 , simes,self,7,98,798
3193,Bonferroni,0,8,0.5 , simes,self,7,98,798
3194,BH,0,2,0.166667 , hypergeometric.ga,comp,7,98,798
3195,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,7,98,798
3196, BH , 0.0769231,13,0.75 , simes,self,7,99,799
3197,Bonferroni,0,3,0.1875 , simes,self,7,99,799
3198,BH,0,0,0 , hypergeometric.ga,comp,7,99,799
3199,Bonferroni,0,0,0 , hypergeometric.ga,comp,7,99,799
3200, BH , 0,14,0.875 , simes,self,8,0,800
3201,Bonferroni,0,14,0.875 , simes,self,8,0,800
3202,BH,0,2,0.166667 , hypergeometric.ga,comp,8,0,800
3203,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,0,800
3204, BH , 0.0714286,14,0.8125 , simes,self,8,1,801
3205,Bonferroni,0,7,0.4375 , simes,self,8,1,801
3206,BH,0,2,0.166667 , hypergeometric.ga,comp,8,1,801
3207,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,1,801
3208, BH , 0.2,20,1 , simes,self,8,2,802
3209,Bonferroni,0,14,0.875 , simes,self,8,2,802
3210,BH,0,2,0.166667 , hypergeometric.ga,comp,8,2,802
3211,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,2,802
3212, BH , 0.428571,28,1 , simes,self,8,3,803
3213,Bonferroni,0,15,0.9375 , simes,self,8,3,803
3214,BH,0,2,0.166667 , hypergeometric.ga,comp,8,3,803
3215,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,3,803
3216, BH , 0,11,0.6875 , simes,self,8,4,804
3217,Bonferroni,0,8,0.5 , simes,self,8,4,804
3218,BH,0,2,0.166667 , hypergeometric.ga,comp,8,4,804
3219,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,4,804
3220, BH , 0,16,1 , simes,self,8,5,805
3221,Bonferroni,0,5,0.3125 , simes,self,8,5,805
3222,BH,0,0,0 , hypergeometric.ga,comp,8,5,805
3223,Bonferroni,0,0,0 , hypergeometric.ga,comp,8,5,805
3224, BH , 0,15,0.9375 , simes,self,8,6,806
3225,Bonferroni,0,6,0.375 , simes,self,8,6,806
3226,BH,0,2,0.166667 , hypergeometric.ga,comp,8,6,806
3227,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,6,806
3228, BH , 0.133333,15,0.8125 , simes,self,8,7,807
3229,Bonferroni,0,13,0.8125 , simes,self,8,7,807
3230,BH,0,2,0.166667 , hypergeometric.ga,comp,8,7,807
3231,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,7,807
3232, BH , 0.230769,13,0.625 , simes,self,8,8,808
3233,Bonferroni,0.222222,9,0.4375 , simes,self,8,8,808
3234,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,8,808
3235,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,8,808
3236, BH , 0.0909091,11,0.625 , simes,self,8,9,809
3237,Bonferroni,0,5,0.3125 , simes,self,8,9,809
3238,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,9,809
3239,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,9,809
3240, BH , 0.166667,18,0.9375 , simes,self,8,10,810
3241,Bonferroni,0,11,0.6875 , simes,self,8,10,810
3242,BH,0,2,0.166667 , hypergeometric.ga,comp,8,10,810
3243,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,10,810
3244, BH , 0.133333,15,0.8125 , simes,self,8,11,811
3245,Bonferroni,0,9,0.5625 , simes,self,8,11,811
3246,BH,0,2,0.166667 , hypergeometric.ga,comp,8,11,811
3247,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,11,811
3248, BH , 0.277778,18,0.8125 , simes,self,8,12,812
3249,Bonferroni,0,8,0.5 , simes,self,8,12,812
3250,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,12,812
3251,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,12,812
3252, BH , 0,13,0.8125 , simes,self,8,13,813
3253,Bonferroni,0,12,0.75 , simes,self,8,13,813
3254,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,13,813
3255,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,13,813
3256, BH , 0,16,1 , simes,self,8,14,814
3257,Bonferroni,0,13,0.8125 , simes,self,8,14,814
3258,BH,0,2,0.166667 , hypergeometric.ga,comp,8,14,814
3259,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,14,814
3260, BH , 0.1,10,0.5625 , simes,self,8,15,815
3261,Bonferroni,0,5,0.3125 , simes,self,8,15,815
3262,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,15,815
3263,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,15,815
3264, BH , 0.125,16,0.875 , simes,self,8,16,816
3265,Bonferroni,0,6,0.375 , simes,self,8,16,816
3266,BH,0,2,0.166667 , hypergeometric.ga,comp,8,16,816
3267,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,16,816
3268, BH , 0.125,8,0.4375 , simes,self,8,17,817
3269,Bonferroni,0,4,0.25 , simes,self,8,17,817
3270,BH,0,0,0 , hypergeometric.ga,comp,8,17,817
3271,Bonferroni,0,0,0 , hypergeometric.ga,comp,8,17,817
3272, BH , 0,16,1 , simes,self,8,18,818
3273,Bonferroni,0,10,0.625 , simes,self,8,18,818
3274,BH,0,2,0.166667 , hypergeometric.ga,comp,8,18,818
3275,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,18,818
3276, BH , 0,13,0.8125 , simes,self,8,19,819
3277,Bonferroni,0,4,0.25 , simes,self,8,19,819
3278,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,19,819
3279,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,19,819
3280, BH , 0.375,16,0.625 , simes,self,8,20,820
3281,Bonferroni,0,5,0.3125 , simes,self,8,20,820
3282,BH,0,2,0.166667 , hypergeometric.ga,comp,8,20,820
3283,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,20,820
3284, BH , 0,15,0.9375 , simes,self,8,21,821
3285,Bonferroni,0,9,0.5625 , simes,self,8,21,821
3286,BH,0,2,0.166667 , hypergeometric.ga,comp,8,21,821
3287,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,21,821
3288, BH , 0.238095,21,1 , simes,self,8,22,822
3289,Bonferroni,0,12,0.75 , simes,self,8,22,822
3290,BH,0,2,0.166667 , hypergeometric.ga,comp,8,22,822
3291,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,22,822
3292, BH , 0,13,0.8125 , simes,self,8,23,823
3293,Bonferroni,0,10,0.625 , simes,self,8,23,823
3294,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,23,823
3295,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,23,823
3296, BH , 0,13,0.8125 , simes,self,8,24,824
3297,Bonferroni,0,9,0.5625 , simes,self,8,24,824
3298,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,24,824
3299,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,24,824
3300, BH , 0,4,0.25 , simes,self,8,25,825
3301,Bonferroni,0,3,0.1875 , simes,self,8,25,825
3302,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,25,825
3303,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,25,825
3304, BH , 0.25,20,0.9375 , simes,self,8,26,826
3305,Bonferroni,0.166667,12,0.625 , simes,self,8,26,826
3306,BH,0,2,0.166667 , hypergeometric.ga,comp,8,26,826
3307,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,26,826
3308, BH , 0.210526,19,0.9375 , simes,self,8,27,827
3309,Bonferroni,0,10,0.625 , simes,self,8,27,827
3310,BH,0,2,0.166667 , hypergeometric.ga,comp,8,27,827
3311,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,27,827
3312, BH , 0.214286,14,0.6875 , simes,self,8,28,828
3313,Bonferroni,0.181818,11,0.5625 , simes,self,8,28,828
3314,BH,0,2,0.166667 , hypergeometric.ga,comp,8,28,828
3315,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,28,828
3316, BH , 0,10,0.625 , simes,self,8,29,829
3317,Bonferroni,0,5,0.3125 , simes,self,8,29,829
3318,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,29,829
3319,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,29,829
3320, BH , 0,12,0.75 , simes,self,8,30,830
3321,Bonferroni,0,6,0.375 , simes,self,8,30,830
3322,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,30,830
3323,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,30,830
3324, BH , 0,13,0.8125 , simes,self,8,31,831
3325,Bonferroni,0,12,0.75 , simes,self,8,31,831
3326,BH,0,2,0.166667 , hypergeometric.ga,comp,8,31,831
3327,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,31,831
3328, BH , 0.0625,16,0.9375 , simes,self,8,32,832
3329,Bonferroni,0,12,0.75 , simes,self,8,32,832
3330,BH,0,2,0.166667 , hypergeometric.ga,comp,8,32,832
3331,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,32,832
3332, BH , 0.125,16,0.875 , simes,self,8,33,833
3333,Bonferroni,0,14,0.875 , simes,self,8,33,833
3334,BH,0,2,0.166667 , hypergeometric.ga,comp,8,33,833
3335,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,33,833
3336, BH , 0.117647,17,0.9375 , simes,self,8,34,834
3337,Bonferroni,0,13,0.8125 , simes,self,8,34,834
3338,BH,0,2,0.166667 , hypergeometric.ga,comp,8,34,834
3339,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,34,834
3340, BH , 0.304348,23,1 , simes,self,8,35,835
3341,Bonferroni,0,11,0.6875 , simes,self,8,35,835
3342,BH,0,2,0.166667 , hypergeometric.ga,comp,8,35,835
3343,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,35,835
3344, BH , 0.0666667,15,0.875 , simes,self,8,36,836
3345,Bonferroni,0,12,0.75 , simes,self,8,36,836
3346,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,36,836
3347,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,36,836
3348, BH , 0.166667,6,0.3125 , simes,self,8,37,837
3349,Bonferroni,0,5,0.3125 , simes,self,8,37,837
3350,BH,0,2,0.166667 , hypergeometric.ga,comp,8,37,837
3351,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,37,837
3352, BH , 0.0769231,13,0.75 , simes,self,8,38,838
3353,Bonferroni,0,11,0.6875 , simes,self,8,38,838
3354,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,38,838
3355,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,38,838
3356, BH , 0.0625,16,0.9375 , simes,self,8,39,839
3357,Bonferroni,0,9,0.5625 , simes,self,8,39,839
3358,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,39,839
3359,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,39,839
3360, BH , 0.111111,9,0.5 , simes,self,8,40,840
3361,Bonferroni,0,8,0.5 , simes,self,8,40,840
3362,BH,0,0,0 , hypergeometric.ga,comp,8,40,840
3363,Bonferroni,0,0,0 , hypergeometric.ga,comp,8,40,840
3364, BH , 0.423077,26,0.9375 , simes,self,8,41,841
3365,Bonferroni,0,10,0.625 , simes,self,8,41,841
3366,BH,0,1,0.0833333 , hypergeometric.ga,comp,8,41,841
3367,Bonferroni,0,1,0.0833333 , hypergeometric.ga,comp,8,41,841
3368, BH , 0.111111,18,1 , simes,self,8,42,842
3369,Bonferroni,0,12,0.75 , simes,self,8,42,842
3370,BH,0,2,0.166667 , hypergeometric.ga,comp,8,42,842
3371,Bonferroni,0,2,0.166667 , hypergeometric.ga,comp,8,42,842
3372, BH , 0,11,0.6875 , simes,self,8,43,843
3373,Bonferroni,0,9,0.5625 , simes,self,8,43,843
